id,name,from_node_id,to_node_id,length,lanes,dir_flag,free_speed,capacity,link_type,link_type_name,geometry,allowed_uses,from_biway,is_link
1500166,bus_access_link,1500166,2294,0.013103895289631738,1,0,2.72727,0,-1,,"LINESTRING (-79.99804900000001 37.31214199999999, -79.9979 37.31229)",t,-1,True
1500167,bus_access_link,1500167,2338,0.014983072122549873,1,0,2.72727,0,-1,,"LINESTRING (-79.99552 37.311144, -79.99538 37.31133)",t,-1,True
1500168,bus_access_link,1500168,2435,0.012221477061600407,1,0,2.72727,0,-1,,"LINESTRING (-79.990309 37.308412, -79.99017000000001 37.30855)",t,-1,True
1500169,bus_access_link,1500169,2250,0.012739845686093045,1,0,2.72727,0,-1,,"LINESTRING (-80.00066700000001 37.31372099999999, -80.00049 37.31384)",t,-1,True
1500170,bus_access_link,1500170,3713,0.012353813309062404,1,0,2.72727,0,-1,,"LINESTRING (-79.94153900000001 37.280008, -79.94136 37.2799)",t,-1,True
1500171,bus_access_link,1500171,3696,0.008974352314769908,1,0,2.72727,0,-1,,"LINESTRING (-79.941856 37.276905, -79.94176 37.2768)",t,-1,True
1500172,bus_access_link,1500172,2747,0.004185868828883012,1,0,2.72727,0,-1,,"LINESTRING (-79.97377300000001 37.295044, -79.97371 37.29501)",t,-1,True
1500173,bus_access_link,1500173,2711,0.007793157254229106,1,0,2.72727,0,-1,,"LINESTRING (-79.975274 37.293167, -79.97516 37.2931)",t,-1,True
1500174,bus_access_link,1500174,2690,0.009539338109015165,1,0,2.72727,0,-1,,"LINESTRING (-79.976388 37.290237, -79.97623 37.29018)",t,-1,True
1500175,bus_access_link,1500175,3599,0.01528288521440742,1,0,2.72727,0,-1,,"LINESTRING (-79.94419600000001 37.282587, -79.94404 37.28277)",t,-1,True
1500176,bus_access_link,1500176,3510,0.018394220998049604,1,0,2.72727,0,-1,,"LINESTRING (-79.947428 37.282992, -79.94714999999999 37.28314)",t,-1,True
1500177,bus_access_link,1500177,3410,0.021048293407366706,1,0,2.72727,0,-1,,"LINESTRING (-79.951055 37.28328699999999, -79.95074 37.28346)",t,-1,True
1500178,bus_access_link,1500178,3237,0.017433221303099038,1,0,2.72727,0,-1,,"LINESTRING (-79.956597 37.285554, -79.95632999999999 37.28569)",t,-1,True
1500179,bus_access_link,1500179,3161,0.01907502570498661,1,0,2.72727,0,-1,,"LINESTRING (-79.958859 37.285856, -79.95858 37.28602)",t,-1,True
1500180,bus_access_link,1500180,3070,0.016698807782172954,1,0,2.72727,0,-1,,"LINESTRING (-79.96269100000001 37.286603, -79.96245 37.28675)",t,-1,True
1500181,bus_access_link,1500181,2997,0.017127544262795277,1,0,2.72727,0,-1,,"LINESTRING (-79.96570800000001 37.287163, -79.96549 37.28734)",t,-1,True
1500182,bus_access_link,1500182,2880,0.016523882680856528,1,0,2.72727,0,-1,,"LINESTRING (-79.96876300000001 37.287741, -79.96850999999999 37.28787)",t,-1,True
1500183,bus_access_link,1500183,2805,0.01751551738104532,1,0,2.72727,0,-1,,"LINESTRING (-79.971766 37.288289, -79.97152 37.28845)",t,-1,True
1500184,bus_access_link,1500184,2718,0.016437893384006235,1,0,2.72727,0,-1,,"LINESTRING (-79.974835 37.288813, -79.9746 37.28896)",t,-1,True
1500185,bus_access_link,1500185,2692,0.017399033191054833,1,0,2.72727,0,-1,,"LINESTRING (-79.976404 37.289099, -79.97611999999999 37.28921)",t,-1,True
1500186,bus_access_link,1500186,3559,0.02617648292142634,1,0,2.72727,0,-1,,"LINESTRING (-79.946201 37.272444, -79.94580000000001 37.27224)",t,-1,True
1500187,bus_access_link,1500187,3346,0.014323174952352323,1,0,2.72727,0,-1,,"LINESTRING (-79.95350400000001 37.28507, -79.9534 37.28526)",t,-1,True
1500188,bus_access_link,1500188,3346,0.014323174952352323,1,0,2.72727,0,-1,,"LINESTRING (-79.95350400000001 37.28507, -79.9534 37.28526)",t,-1,True
1500189,bus_access_link,1500189,3004,0.018278193132535776,1,0,2.72727,0,-1,,"LINESTRING (-79.96525200000001 37.293901, -79.96514000000001 37.29415)",t,-1,True
1500190,bus_access_link,1500190,3004,0.018278193132535776,1,0,2.72727,0,-1,,"LINESTRING (-79.96525200000001 37.293901, -79.96514000000001 37.29415)",t,-1,True
1500191,bus_access_link,1500191,2895,0.008612021401009563,1,0,2.72727,0,-1,,"LINESTRING (-79.968193 37.294599, -79.9683 37.29469)",t,-1,True
1500192,bus_access_link,1500192,2895,0.008612021401009563,1,0,2.72727,0,-1,,"LINESTRING (-79.968193 37.294599, -79.9683 37.29469)",t,-1,True
1500193,bus_access_link,1500193,2844,0.007601810019511454,1,0,2.72727,0,-1,,"LINESTRING (-79.969808 37.295753, -79.96984 37.29586)",t,-1,True
1500194,bus_access_link,1500194,2844,0.007601810019511454,1,0,2.72727,0,-1,,"LINESTRING (-79.969808 37.295753, -79.96984 37.29586)",t,-1,True
1500195,bus_access_link,1500195,2685,0.005507117924388803,1,0,2.72727,0,-1,,"LINESTRING (-79.976507 37.300481, -79.97651999999999 37.30056)",t,-1,True
1500196,bus_access_link,1500196,2685,0.005507117924388803,1,0,2.72727,0,-1,,"LINESTRING (-79.976507 37.300481, -79.97651999999999 37.30056)",t,-1,True
1500197,bus_access_link,1500197,2758,0.009314390891626544,1,0,2.72727,0,-1,,"LINESTRING (-79.973353 37.29855199999999, -79.97329999999999 37.29868)",t,-1,True
1500198,bus_access_link,1500198,2758,0.009314390891626544,1,0,2.72727,0,-1,,"LINESTRING (-79.973353 37.29855199999999, -79.97329999999999 37.29868)",t,-1,True
1500199,bus_access_link,1500199,2621,0.006374294412808774,1,0,2.72727,0,-1,,"LINESTRING (-79.980199 37.30202199999999, -79.98009999999999 37.30207)",t,-1,True
1500200,bus_access_link,1500200,2621,0.006374294412808774,1,0,2.72727,0,-1,,"LINESTRING (-79.980199 37.30202199999999, -79.98009999999999 37.30207)",t,-1,True
1500201,bus_access_link,1500201,2586,0.01323030150043684,1,0,2.72727,0,-1,,"LINESTRING (-79.98142800000001 37.302535, -79.98155 37.3027)",t,-1,True
1500202,bus_access_link,1500202,2586,0.01323030150043684,1,0,2.72727,0,-1,,"LINESTRING (-79.98142800000001 37.302535, -79.98155 37.3027)",t,-1,True
1500203,bus_access_link,1500203,2544,0.007403168984264771,1,0,2.72727,0,-1,,"LINESTRING (-79.984031 37.303763, -79.98390999999999 37.30381)",t,-1,True
1500204,bus_access_link,1500204,2544,0.007403168984264771,1,0,2.72727,0,-1,,"LINESTRING (-79.984031 37.303763, -79.98390999999999 37.30381)",t,-1,True
1500205,bus_access_link,1500205,5682,0.10176121320056616,1,0,2.72727,0,-1,,"LINESTRING (-79.986656 37.309161, -79.98797999999999 37.31019)",t,-1,True
1500206,bus_access_link,1500206,5682,0.10176121320056616,1,0,2.72727,0,-1,,"LINESTRING (-79.986656 37.309161, -79.98797999999999 37.31019)",t,-1,True
1500207,bus_access_link,1500207,2613,0.09684927204671459,1,0,2.72727,0,-1,,"LINESTRING (-79.98080900000001 37.305625, -79.98036 37.30427)",t,-1,True
1500208,bus_access_link,1500208,2613,0.09684927204671459,1,0,2.72727,0,-1,,"LINESTRING (-79.98080900000001 37.305625, -79.98036 37.30427)",t,-1,True
1500209,bus_access_link,1500209,2544,0.274903523709588,1,0,2.72727,0,-1,,"LINESTRING (-79.984255 37.307778, -79.98390999999999 37.30381)",t,-1,True
1500210,bus_access_link,1500210,2544,0.274903523709588,1,0,2.72727,0,-1,,"LINESTRING (-79.984255 37.307778, -79.98390999999999 37.30381)",t,-1,True
1500211,bus_access_link,1500211,2662,0.0343693553467812,1,0,2.72727,0,-1,,"LINESTRING (-79.977988 37.30556799999999, -79.97762 37.30597)",t,-1,True
1500212,bus_access_link,1500212,2662,0.0343693553467812,1,0,2.72727,0,-1,,"LINESTRING (-79.977988 37.30556799999999, -79.97762 37.30597)",t,-1,True
1500213,bus_access_link,1500213,3298,0.006846014720035663,1,0,2.72727,0,-1,,"LINESTRING (-79.95470400000001 37.282121, -79.9547 37.28222)",t,-1,True
1500214,bus_access_link,1500214,3298,0.006846014720035663,1,0,2.72727,0,-1,,"LINESTRING (-79.95470400000001 37.282121, -79.9547 37.28222)",t,-1,True
1500215,bus_access_link,1500215,5673,0.05156696551365992,1,0,2.72727,0,-1,,"LINESTRING (-79.951346 37.28163499999999, -79.95041000000001 37.28159)",t,-1,True
1500216,bus_access_link,1500216,5673,0.05156696551365992,1,0,2.72727,0,-1,,"LINESTRING (-79.951346 37.28163499999999, -79.95041000000001 37.28159)",t,-1,True
1500217,bus_access_link,1500217,3538,0.013151638568832722,1,0,2.72727,0,-1,,"LINESTRING (-79.946545 37.281232, -79.94634000000001 37.28133)",t,-1,True
1500218,bus_access_link,1500218,3538,0.013151638568832722,1,0,2.72727,0,-1,,"LINESTRING (-79.946545 37.281232, -79.94634000000001 37.28133)",t,-1,True
1500219,bus_access_link,1500219,5671,0.034163379508682035,1,0,2.72727,0,-1,,"LINESTRING (-79.9496 37.281886, -79.95016 37.2821)",t,-1,True
1500220,bus_access_link,1500220,5671,0.034163379508682035,1,0,2.72727,0,-1,,"LINESTRING (-79.9496 37.281886, -79.95016 37.2821)",t,-1,True
1500221,bus_access_link,1500221,2435,0.005069247312299451,1,0,2.72727,0,-1,,"LINESTRING (-79.990109 37.30849499999999, -79.99017000000001 37.30855)",t,-1,True
1500222,bus_access_link,1500222,2435,0.005069247312299451,1,0,2.72727,0,-1,,"LINESTRING (-79.990109 37.30849499999999, -79.99017000000001 37.30855)",t,-1,True
1500223,bus_access_link,1500223,5682,0.016012437375716056,1,0,2.72727,0,-1,,"LINESTRING (-79.988157 37.31000599999999, -79.98797999999999 37.31019)",t,-1,True
1500224,bus_access_link,1500224,5682,0.016012437375716056,1,0,2.72727,0,-1,,"LINESTRING (-79.988157 37.31000599999999, -79.98797999999999 37.31019)",t,-1,True
1500225,bus_access_link,1500225,3356,0.01442721010184895,1,0,2.72727,0,-1,,"LINESTRING (-79.952957 37.286958, -79.95269999999999 37.287)",t,-1,True
1500226,bus_access_link,1500226,3356,0.01442721010184895,1,0,2.72727,0,-1,,"LINESTRING (-79.952957 37.286958, -79.95269999999999 37.287)",t,-1,True
1500227,bus_access_link,1500227,3250,0.07064238692386916,1,0,2.72727,0,-1,,"LINESTRING (-79.95595 37.287373, -79.95573 37.28838)",t,-1,True
1500228,bus_access_link,1500228,3250,0.07064238692386916,1,0,2.72727,0,-1,,"LINESTRING (-79.95595 37.287373, -79.95573 37.28838)",t,-1,True
1500229,bus_access_link,1500229,3201,0.08934671515932874,1,0,2.72727,0,-1,,"LINESTRING (-79.95811 37.28942, -79.95761 37.29065)",t,-1,True
1500230,bus_access_link,1500230,3201,0.08934671515932874,1,0,2.72727,0,-1,,"LINESTRING (-79.95811 37.28942, -79.95761 37.29065)",t,-1,True
1500231,bus_access_link,1500231,3100,0.08340821018051141,1,0,2.72727,0,-1,,"LINESTRING (-79.961642 37.29055899999999, -79.96133 37.29174)",t,-1,True
1500232,bus_access_link,1500232,3100,0.08340821018051141,1,0,2.72727,0,-1,,"LINESTRING (-79.961642 37.29055899999999, -79.96133 37.29174)",t,-1,True
1500233,bus_access_link,1500233,3440,0.009480388327080553,1,0,2.72727,0,-1,,"LINESTRING (-79.94977800000001 37.272304, -79.94987 37.27242)",t,-1,True
1500234,bus_access_link,1500234,3042,0.11054088773274186,1,0,2.72727,0,-1,,"LINESTRING (-79.96341000000001 37.302529, -79.96380000000001 37.30096)",t,-1,True
1500235,bus_access_link,1500235,3042,0.11054088773274186,1,0,2.72727,0,-1,,"LINESTRING (-79.96341000000001 37.302529, -79.96380000000001 37.30096)",t,-1,True
1500236,bus_access_link,1500236,2977,0.16224629530439683,1,0,2.72727,0,-1,,"LINESTRING (-79.96722100000001 37.304418, -79.96612 37.30224)",t,-1,True
1500237,bus_access_link,1500237,2977,0.16224629530439683,1,0,2.72727,0,-1,,"LINESTRING (-79.96722100000001 37.304418, -79.96612 37.30224)",t,-1,True
1500238,bus_access_link,1500238,3042,0.15029829400606673,1,0,2.72727,0,-1,,"LINESTRING (-79.96135200000001 37.301928, -79.96380000000001 37.30096)",t,-1,True
1500239,bus_access_link,1500239,3042,0.15029829400606673,1,0,2.72727,0,-1,,"LINESTRING (-79.96135200000001 37.301928, -79.96380000000001 37.30096)",t,-1,True
1500240,bus_access_link,1500240,2845,0.13963519213105932,1,0,2.72727,0,-1,,"LINESTRING (-79.969508 37.30882399999999, -79.96981 37.31083)",t,-1,True
1500241,bus_access_link,1500241,2845,0.13963519213105932,1,0,2.72727,0,-1,,"LINESTRING (-79.969508 37.30882399999999, -79.96981 37.31083)",t,-1,True
1500242,bus_access_link,1500242,2829,0.144215819174347,1,0,2.72727,0,-1,,"LINESTRING (-79.968242 37.305069, -79.97062 37.30595)",t,-1,True
1500243,bus_access_link,1500243,2829,0.144215819174347,1,0,2.72727,0,-1,,"LINESTRING (-79.968242 37.305069, -79.97062 37.30595)",t,-1,True
1500244,bus_access_link,1500244,2845,0.06060846643241845,1,0,2.72727,0,-1,,"LINESTRING (-79.969342 37.310036, -79.96981 37.31083)",t,-1,True
1500245,bus_access_link,1500245,2845,0.06060846643241845,1,0,2.72727,0,-1,,"LINESTRING (-79.969342 37.310036, -79.96981 37.31083)",t,-1,True
1500246,bus_access_link,1500246,2829,0.08058025441000582,1,0,2.72727,0,-1,,"LINESTRING (-79.96923000000001 37.30632, -79.97062 37.30595)",t,-1,True
1500247,bus_access_link,1500247,2829,0.08058025441000582,1,0,2.72727,0,-1,,"LINESTRING (-79.96923000000001 37.30632, -79.97062 37.30595)",t,-1,True
1500248,bus_access_link,1500248,3509,0.01873864472239814,1,0,2.72727,0,-1,,"LINESTRING (-79.947098 37.279245, -79.94717 37.27898)",t,-1,True
1500249,bus_access_link,1500249,3509,0.01873864472239814,1,0,2.72727,0,-1,,"LINESTRING (-79.947098 37.279245, -79.94717 37.27898)",t,-1,True
1500250,bus_access_link,1500250,3488,0.015922483744787812,1,0,2.72727,0,-1,,"LINESTRING (-79.94817400000001 37.276855, -79.94807 37.27707)",t,-1,True
1500251,bus_access_link,1500251,3488,0.015922483744787812,1,0,2.72727,0,-1,,"LINESTRING (-79.94817400000001 37.276855, -79.94807 37.27707)",t,-1,True
1500252,bus_access_link,1500252,3559,0.02683204734283942,1,0,2.72727,0,-1,,"LINESTRING (-79.946105 37.272543, -79.94580000000001 37.27224)",t,-1,True
1500253,bus_access_link,1500253,3559,0.02683204734283942,1,0,2.72727,0,-1,,"LINESTRING (-79.946105 37.272543, -79.94580000000001 37.27224)",t,-1,True
1500254,bus_access_link,1500254,3504,0.014082176673422958,1,0,2.72727,0,-1,,"LINESTRING (-79.94751000000001 37.295696, -79.9474 37.29588)",t,-1,True
1500255,bus_access_link,1500255,3482,0.016782526721582338,1,0,2.72727,0,-1,,"LINESTRING (-79.948425 37.294292, -79.94832 37.29452)",t,-1,True
1500256,bus_access_link,1500256,3715,0.014377648114538288,1,0,2.72727,0,-1,,"LINESTRING (-79.94125600000001 37.283272, -79.94126 37.28348)",t,-1,True
1500257,bus_access_link,1500257,3650,0.0056697406902173455,1,0,2.72727,0,-1,,"LINESTRING (-79.94278700000001 37.285728, -79.94279 37.28581)",t,-1,True
1500258,bus_access_link,1500258,5683,0.018004102595627902,1,0,2.72727,0,-1,,"LINESTRING (-79.956028 37.307013, -79.9558 37.3072)",t,-1,True
1500259,bus_access_link,1500259,3701,0.010773392929570752,1,0,2.72727,0,-1,,"LINESTRING (-79.941675 37.27772599999999, -79.94159999999999 37.27787)",t,-1,True
1500260,bus_access_link,1500260,3637,0.01838210184517765,1,0,2.72727,0,-1,,"LINESTRING (-79.943383 37.27461599999999, -79.94325000000001 37.27486)",t,-1,True
1500261,bus_access_link,1500261,3713,0.01196085511167922,1,0,2.72727,0,-1,,"LINESTRING (-79.941384 37.279728, -79.94136 37.2799)",t,-1,True
1500262,bus_access_link,1500262,3696,0.001662744614549806,1,0,2.72727,0,-1,,"LINESTRING (-79.94173000000001 37.27679699999999, -79.94176 37.2768)",t,-1,True
1500263,bus_access_link,1500263,5718,0.12098496810431983,1,0,2.72727,0,-1,,"LINESTRING (-79.960279 37.310967, -79.96165999999999 37.31233)",t,-1,True
1500264,bus_access_link,1500264,5718,0.015149473633226874,1,0,2.72727,0,-1,,"LINESTRING (-79.961933 37.31236, -79.96165999999999 37.31233)",t,-1,True
1500265,bus_access_link,1500265,5683,0.13573709279629864,1,0,2.72727,0,-1,,"LINESTRING (-79.957538 37.308595, -79.9558 37.3072)",t,-1,True
1500266,bus_access_link,1500266,3520,0.008422327646889934,1,0,2.72727,0,-1,,"LINESTRING (-79.947023 37.296564, -79.94687 37.29657)",t,-1,True
1500267,bus_access_link,1500267,146,0.06599441016788025,1,0,2.72727,0,-1,,"LINESTRING (-79.949484 37.298204, -79.95063 37.29792)",t,-1,True
1500268,bus_access_link,1500268,146,0.24238591819626765,1,0,2.72727,0,-1,,"LINESTRING (-79.953311 37.300704, -79.95063 37.29792)",t,-1,True
1500269,bus_access_link,1500269,3188,0.10377112918010334,1,0,2.72727,0,-1,,"LINESTRING (-79.95609900000001 37.302924, -79.95789000000001 37.30245)",t,-1,True
1500270,bus_access_link,1500270,146,0.10472987268160541,1,0,2.72727,0,-1,,"LINESTRING (-79.951179 37.29937099999999, -79.95063 37.29792)",t,-1,True
1500271,bus_access_link,1500271,3089,0.03381280217620753,1,0,2.72727,0,-1,,"LINESTRING (-79.96237500000001 37.31428, -79.96176 37.31427)",t,-1,True
1500272,bus_access_link,1500272,2628,0.05949342752626309,1,0,2.72727,0,-1,,"LINESTRING (-79.98016700000001 37.30544399999999, -79.97951 37.30476)",t,-1,True
1500273,bus_access_link,1500273,5684,0.007803873185388156,1,0,2.72727,0,-1,,"LINESTRING (-79.958494 37.305209, -79.95851999999999 37.30532)",t,-1,True
1500274,bus_access_link,1500274,3451,0.007271238604900365,1,0,2.72727,0,-1,,"LINESTRING (-79.949563 37.29245899999999, -79.9496 37.29256)",t,-1,True
1500275,bus_access_link,1500275,3641,0.1752265469240812,1,0,2.72727,0,-1,,"LINESTRING (-79.94518500000001 37.290747, -79.94319 37.28877)",t,-1,True
1500276,bus_access_link,1500276,3669,0.04939199452083074,1,0,2.72727,0,-1,,"LINESTRING (-79.943133 37.289944, -79.94235999999999 37.28958)",t,-1,True
1500277,bus_access_link,1500277,3622,0.008275522017325777,1,0,2.72727,0,-1,,"LINESTRING (-79.943602 37.288283, -79.94356999999999 37.2884)",t,-1,True
1500278,bus_access_link,1500278,3106,0.0772075139195297,1,0,2.72727,0,-1,,"LINESTRING (-79.96043 37.313447, -79.96111999999999 37.31442)",t,-1,True
1500279,bus_access_link,1500279,3042,0.11054088773274186,1,0,2.72727,0,-1,,"LINESTRING (-79.96341000000001 37.302529, -79.96380000000001 37.30096)",t,-1,True
1500280,bus_access_link,1500280,2977,0.16224629530439683,1,0,2.72727,0,-1,,"LINESTRING (-79.96722100000001 37.304418, -79.96612 37.30224)",t,-1,True
1500281,bus_access_link,1500281,3076,0.12922645919974568,1,0,2.72727,0,-1,,"LINESTRING (-79.96419800000001 37.307329, -79.96228000000001 37.30841)",t,-1,True
1500282,bus_access_link,1500282,166,0.14453322319954967,1,0,2.72727,0,-1,,"LINESTRING (-79.966966 37.305488, -79.96438999999999 37.30507)",t,-1,True
1500283,bus_access_link,1500283,3042,0.15029829400606673,1,0,2.72727,0,-1,,"LINESTRING (-79.96135200000001 37.301928, -79.96380000000001 37.30096)",t,-1,True
1500284,bus_access_link,1500284,89,0.01821311643241852,1,0,2.72727,0,-1,,"LINESTRING (-79.9463804513817 37.27259908290529, -79.94654 37.27283)",t,-1,True
1500285,bus_access_link,1500285,3504,0.007105086120607528,1,0,2.72727,0,-1,,"LINESTRING (-79.94752700000001 37.295861, -79.9474 37.29588)",t,-1,True
1500286,bus_access_link,1500286,3482,0.009233290168825316,1,0,2.72727,0,-1,,"LINESTRING (-79.948466 37.29445399999999, -79.94832 37.29452)",t,-1,True
1500287,bus_access_link,1500287,3451,0.005056179561244305,1,0,2.72727,0,-1,,"LINESTRING (-79.94969 37.292575, -79.9496 37.29256)",t,-1,True
1500288,bus_access_link,1500288,3715,0.013641583206357931,1,0,2.72727,0,-1,,"LINESTRING (-79.941455 37.283358, -79.94126 37.28348)",t,-1,True
1500289,bus_access_link,1500289,3650,0.01470901022945853,1,0,2.72727,0,-1,,"LINESTRING (-79.94305 37.28576, -79.94279 37.28581)",t,-1,True
1500290,bus_access_link,1500290,5683,0.01855574141016171,1,0,2.72727,0,-1,,"LINESTRING (-79.95612100000001 37.307117, -79.9558 37.3072)",t,-1,True
1500291,bus_access_link,1500291,5684,0.003729231370981285,1,0,2.72727,0,-1,,"LINESTRING (-79.958583 37.30533999999999, -79.95851999999999 37.30532)",t,-1,True
1500292,bus_access_link,1500292,3637,0.021871901343036813,1,0,2.72727,0,-1,,"LINESTRING (-79.943583 37.274687, -79.94325000000001 37.27486)",t,-1,True
1500293,bus_access_link,1500293,3713,0.012353813309062404,1,0,2.72727,0,-1,,"LINESTRING (-79.94153900000001 37.280008, -79.94136 37.2799)",t,-1,True
1500294,bus_access_link,1500294,3696,0.008974352314769908,1,0,2.72727,0,-1,,"LINESTRING (-79.941856 37.276905, -79.94176 37.2768)",t,-1,True
1500295,bus_access_link,1500295,3652,0.01077953207577378,1,0,2.72727,0,-1,,"LINESTRING (-79.942976 37.275491, -79.94278 37.27549)",t,-1,True
1500296,bus_access_link,1500296,5718,0.11270605207433121,1,0,2.72727,0,-1,,"LINESTRING (-79.96047900000001 37.31099699999999, -79.96165999999999 37.31233)",t,-1,True
1500297,bus_access_link,1500297,3047,0.02332041904168593,1,0,2.72727,0,-1,,"LINESTRING (-79.963599 37.313683, -79.96362000000001 37.31402)",t,-1,True
1500298,bus_access_link,1500298,5718,0.02420518030328652,1,0,2.72727,0,-1,,"LINESTRING (-79.962098 37.312366, -79.96165999999999 37.31233)",t,-1,True
1500299,bus_access_link,1500299,5683,0.14844867566921988,1,0,2.72727,0,-1,,"LINESTRING (-79.957791 37.308651, -79.9558 37.3072)",t,-1,True
1500300,bus_access_link,1500300,3520,0.014556597168623947,1,0,2.72727,0,-1,,"LINESTRING (-79.94712100000001 37.29650299999999, -79.94687 37.29657)",t,-1,True
1500301,bus_access_link,1500301,3188,0.09305629763662532,1,0,2.72727,0,-1,,"LINESTRING (-79.95679100000001 37.30347399999999, -79.95789000000001 37.30245)",t,-1,True
1500302,bus_access_link,1500302,146,0.05389640058284554,1,0,2.72727,0,-1,,"LINESTRING (-79.949743 37.298252, -79.95063 37.29792)",t,-1,True
1500303,bus_access_link,1500303,146,0.12448954359067008,1,0,2.72727,0,-1,,"LINESTRING (-79.951453 37.299598, -79.95063 37.29792)",t,-1,True
1500304,bus_access_link,1500304,3641,0.1760891618765462,1,0,2.72727,0,-1,,"LINESTRING (-79.94528200000001 37.290699, -79.94319 37.28877)",t,-1,True
1500305,bus_access_link,1500305,3649,0.056441346434814584,1,0,2.72727,0,-1,,"LINESTRING (-79.94320900000001 37.289889, -79.94280000000001 37.28914)",t,-1,True
1500306,bus_access_link,1500306,3622,0.008394582361553361,1,0,2.72727,0,-1,,"LINESTRING (-79.943715 37.288362, -79.94356999999999 37.2884)",t,-1,True
1500307,bus_access_link,1500307,3188,0.05568623634701764,1,0,2.72727,0,-1,,"LINESTRING (-79.957533 37.301696, -79.95789000000001 37.30245)",t,-1,True
1500308,bus_access_link,1500308,3212,0.011760489146673587,1,0,2.72727,0,-1,,"LINESTRING (-79.95728700000001 37.298786, -79.95724 37.29862)",t,-1,True
1500309,bus_access_link,1500309,3042,0.15029829400606673,1,0,2.72727,0,-1,,"LINESTRING (-79.96135200000001 37.301928, -79.96380000000001 37.30096)",t,-1,True
1500310,bus_access_link,1500310,89,0.026639228951884246,1,0,2.72727,0,-1,,"LINESTRING (-79.94691900000001 37.27258999999999, -79.94654 37.27283)",t,-1,True
1500311,bus_access_link,1500311,3749,0.017794981840934716,1,0,2.72727,0,-1,,"LINESTRING (-79.940713 37.27525, -79.94047 37.27542)",t,-1,True
1500312,bus_access_link,1500312,3637,0.01838210184517765,1,0,2.72727,0,-1,,"LINESTRING (-79.943383 37.27461599999999, -79.94325000000001 37.27486)",t,-1,True
1500313,bus_access_link,1500313,3175,0.009163828236900541,1,0,2.72727,0,-1,,"LINESTRING (-79.958112 37.31551099999999, -79.95822 37.31541)",t,-1,True
1500314,bus_access_link,1500314,2836,0.10810584576499702,1,0,2.72727,0,-1,,"LINESTRING (-79.971985 37.31141899999999, -79.97019 37.31078)",t,-1,True
1500315,bus_access_link,1500315,3675,0.004304797568855755,1,0,2.72727,0,-1,,"LINESTRING (-79.942311 37.30088, -79.94229 37.30094)",t,-1,True
1500316,bus_access_link,1500316,3537,0.007497808143290986,1,0,2.72727,0,-1,,"LINESTRING (-79.946371 37.305774, -79.9464 37.30588)",t,-1,True
1500317,bus_access_link,1500317,3794,0.03243970523240973,1,0,2.72727,0,-1,,"LINESTRING (-79.938288 37.297062, -79.93862 37.29745)",t,-1,True
1500318,bus_access_link,1500318,4032,0.006956510617780527,1,0,2.72727,0,-1,,"LINESTRING (-79.93306200000001 37.283316, -79.9331 37.28322)",t,-1,True
1500319,bus_access_link,1500319,3988,0.007872507810646365,1,0,2.72727,0,-1,,"LINESTRING (-79.93476800000001 37.290997, -79.93474999999999 37.29111)",t,-1,True
1500320,bus_access_link,1500320,4038,0.010667997360789602,1,0,2.72727,0,-1,,"LINESTRING (-79.932867 37.28493599999999, -79.93288 37.28509)",t,-1,True
1500321,bus_access_link,1500321,3390,0.010310813358109938,1,0,2.72727,0,-1,,"LINESTRING (-79.951481 37.31246599999999, -79.95153000000001 37.31261)",t,-1,True
1500322,bus_access_link,1500322,3763,0.009690534237753175,1,0,2.72727,0,-1,,"LINESTRING (-79.939651 37.298384, -79.93975 37.2985)",t,-1,True
1500323,bus_access_link,1500323,3969,0.013444769537114178,1,0,2.72727,0,-1,,"LINESTRING (-79.93535200000001 37.292646, -79.93537000000001 37.29284)",t,-1,True
1500324,bus_access_link,1500324,3914,0.009883896183516207,1,0,2.72727,0,-1,,"LINESTRING (-79.936429 37.295187, -79.93643 37.29533)",t,-1,True
1500325,bus_access_link,1500325,3363,0.021534662260157877,1,0,2.72727,0,-1,,"LINESTRING (-79.952881 37.313905, -79.95261000000001 37.31368)",t,-1,True
1500326,bus_access_link,1500326,3583,0.006171407986235804,1,0,2.72727,0,-1,,"LINESTRING (-79.944531 37.303332, -79.94455000000001 37.30342)",t,-1,True
1500327,bus_access_link,1500327,3431,0.008689304129057704,1,0,2.72727,0,-1,,"LINESTRING (-79.950025 37.31063399999999, -79.95011 37.31074)",t,-1,True
1500328,bus_access_link,1500328,3997,0.019655887221681267,1,0,2.72727,0,-1,,"LINESTRING (-79.934556 37.278277, -79.93442 37.27854)",t,-1,True
1500329,bus_access_link,1500329,4016,0.0064050836778000225,1,0,2.72727,0,-1,,"LINESTRING (-79.93361400000001 37.287298, -79.9336 37.28739)",t,-1,True
1500330,bus_access_link,1500330,3484,0.0038187272049165777,1,0,2.72727,0,-1,,"LINESTRING (-79.94816800000001 37.30821599999999, -79.94821 37.30826)",t,-1,True
1500331,bus_access_link,1500331,89,0.015545154182439647,1,0,2.72727,0,-1,,"LINESTRING (-79.946623 37.27261499999999, -79.94654 37.27283)",t,-1,True
1500332,bus_access_link,1500332,2912,0.0341518603320129,1,0,2.72727,0,-1,,"LINESTRING (-79.968552 37.317542, -79.96803 37.31781)",t,-1,True
1500333,bus_access_link,1500333,3179,0.03405051783753361,1,0,2.72727,0,-1,,"LINESTRING (-79.957491 37.315299, -79.95811 37.31528)",t,-1,True
