link_id,from_node_id,to_node_id,facility_type,directed,directed_route_id,link_type,facility_type,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,allowed_uses,agency_name,stop_sequence,directed_service_id,link_type_name,from_biway,is_link
101562,1500239,1000699,bus,1,4782.2,2,boarding_links,0.008828691026372203,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.961352 37.301928, -79.961252 37.302028)",t,Valley Metro Roanoke,-1.0,4782.2.5696504:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101563,1000700,1500240,bus,1,4782.2,2,boarding_links,0.008828377284114427,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.969508 37.308823999999994, -79.969408 37.308924)",t,Valley Metro Roanoke,-1.0,4782.2.5696505:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101564,1500240,1000700,bus,1,4782.2,2,boarding_links,0.008828377284114427,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.969508 37.308823999999994, -79.969408 37.308924)",t,Valley Metro Roanoke,-1.0,4782.2.5696505:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101565,1000700,1500241,bus,1,4782.2,2,boarding_links,0.008828377284114427,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.969508 37.308823999999994, -79.969408 37.308924)",t,Valley Metro Roanoke,-1.0,4782.2.5696505:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101566,1500241,1000700,bus,1,4782.2,2,boarding_links,0.008828377284114427,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.969508 37.308823999999994, -79.969408 37.308924)",t,Valley Metro Roanoke,-1.0,4782.2.5696505:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101567,1000701,1500242,bus,1,4782.2,2,boarding_links,0.00882854812655776,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.968242 37.305068999999996, -79.968142 37.305169)",t,Valley Metro Roanoke,-1.0,4782.2.5696506:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101568,1500242,1000701,bus,1,4782.2,2,boarding_links,0.00882854812655776,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.968242 37.305068999999996, -79.968142 37.305169)",t,Valley Metro Roanoke,-1.0,4782.2.5696506:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101569,1000701,1500243,bus,1,4782.2,2,boarding_links,0.00882854812655776,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.968242 37.305068999999996, -79.968142 37.305169)",t,Valley Metro Roanoke,-1.0,4782.2.5696506:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101570,1500243,1000701,bus,1,4782.2,2,boarding_links,0.00882854812655776,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.968242 37.305068999999996, -79.968142 37.305169)",t,Valley Metro Roanoke,-1.0,4782.2.5696506:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101571,1000702,1500244,bus,1,4782.2,2,boarding_links,0.008828322139339328,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.969342 37.310036, -79.969242 37.310136)",t,Valley Metro Roanoke,-1.0,4782.2.5696507:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101572,1500244,1000702,bus,1,4782.2,2,boarding_links,0.008828322139339328,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.969342 37.310036, -79.969242 37.310136)",t,Valley Metro Roanoke,-1.0,4782.2.5696507:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101573,1000702,1500245,bus,1,4782.2,2,boarding_links,0.008828322139339328,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.969342 37.310036, -79.969242 37.310136)",t,Valley Metro Roanoke,-1.0,4782.2.5696507:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101574,1500245,1000702,bus,1,4782.2,2,boarding_links,0.008828322139339328,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.969342 37.310036, -79.969242 37.310136)",t,Valley Metro Roanoke,-1.0,4782.2.5696507:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101575,1000703,1500246,bus,1,4782.2,2,boarding_links,0.008828491210459954,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.96923000000001 37.30632, -79.96913 37.30642)",t,Valley Metro Roanoke,-1.0,4782.2.5696508:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101576,1500246,1000703,bus,1,4782.2,2,boarding_links,0.008828491210459954,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.96923000000001 37.30632, -79.96913 37.30642)",t,Valley Metro Roanoke,-1.0,4782.2.5696508:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101577,1000703,1500247,bus,1,4782.2,2,boarding_links,0.008828491210459954,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.96923000000001 37.30632, -79.96913 37.30642)",t,Valley Metro Roanoke,-1.0,4782.2.5696508:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101578,1500247,1000703,bus,1,4782.2,2,boarding_links,0.008828491210459954,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.96923000000001 37.30632, -79.96913 37.30642)",t,Valley Metro Roanoke,-1.0,4782.2.5696508:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101579,1000792,1500248,bus,1,4782.2,2,boarding_links,0.008829722792773586,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.947098 37.279244999999996, -79.946998 37.279345)",t,Valley Metro Roanoke,-1.0,4782.2.7629981:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101580,1500248,1000792,bus,1,4782.2,2,boarding_links,0.008829722792773586,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.947098 37.279244999999996, -79.946998 37.279345)",t,Valley Metro Roanoke,-1.0,4782.2.7629981:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101581,1000792,1500249,bus,1,4782.2,2,boarding_links,0.008829722792773586,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.947098 37.279244999999996, -79.946998 37.279345)",t,Valley Metro Roanoke,-1.0,4782.2.7629981:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101582,1500249,1000792,bus,1,4782.2,2,boarding_links,0.008829722792773586,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.947098 37.279244999999996, -79.946998 37.279345)",t,Valley Metro Roanoke,-1.0,4782.2.7629981:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101583,1000793,1500250,bus,1,4782.2,2,boarding_links,0.008829831484951967,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94817400000001 37.276855, -79.948074 37.276955)",t,Valley Metro Roanoke,-1.0,4782.2.7629983:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101584,1500250,1000793,bus,1,4782.2,2,boarding_links,0.008829831484951967,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94817400000001 37.276855, -79.948074 37.276955)",t,Valley Metro Roanoke,-1.0,4782.2.7629983:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101585,1000793,1500251,bus,1,4782.2,2,boarding_links,0.008829831484951967,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94817400000001 37.276855, -79.948074 37.276955)",t,Valley Metro Roanoke,-1.0,4782.2.7629983:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101586,1500251,1000793,bus,1,4782.2,2,boarding_links,0.008829831484951967,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94817400000001 37.276855, -79.948074 37.276955)",t,Valley Metro Roanoke,-1.0,4782.2.7629983:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101587,1000807,1500252,bus,1,4782.2,2,boarding_links,0.008830027575929147,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.946105 37.272543, -79.946005 37.272643)",t,Valley Metro Roanoke,-1.0,4782.2.8681302:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101588,1500252,1000807,bus,1,4782.2,2,boarding_links,0.008830027575929147,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.946105 37.272543, -79.946005 37.272643)",t,Valley Metro Roanoke,-1.0,4782.2.8681302:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39,,,
101589,1000807,1500253,bus,1,4782.2,2,boarding_links,0.008830027575929147,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.946105 37.272543, -79.946005 37.272643)",t,Valley Metro Roanoke,-1.0,4782.2.8681302:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101590,1500253,1000807,bus,1,4782.2,2,boarding_links,0.008830027575929147,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.946105 37.272543, -79.946005 37.272643)",t,Valley Metro Roanoke,-1.0,4782.2.8681302:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40,,,
101591,1000028,1500254,bus,1,4783.2,2,boarding_links,0.008828974531630708,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94751000000001 37.295696, -79.94741 37.295796)",t,Valley Metro Roanoke,-1.0,4783.2.5695774:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101592,1500254,1000028,bus,1,4783.2,2,boarding_links,0.008828974531630708,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94751000000001 37.295696, -79.94741 37.295796)",t,Valley Metro Roanoke,-1.0,4783.2.5695774:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101593,1000029,1500255,bus,1,4783.2,2,boarding_links,0.008829038398597312,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.948425 37.294292, -79.948325 37.294392)",t,Valley Metro Roanoke,-1.0,4783.2.5695775:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101594,1500255,1000029,bus,1,4783.2,2,boarding_links,0.008829038398597312,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.948425 37.294292, -79.948325 37.294392)",t,Valley Metro Roanoke,-1.0,4783.2.5695775:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101595,1000149,1500256,bus,1,4783.2,2,boarding_links,0.008829539644582645,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94125600000001 37.283272, -79.941156 37.283372)",t,Valley Metro Roanoke,-1.0,4783.2.5695908:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101596,1500256,1000149,bus,1,4783.2,2,boarding_links,0.008829539644582645,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94125600000001 37.283272, -79.941156 37.283372)",t,Valley Metro Roanoke,-1.0,4783.2.5695908:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101597,1000150,1500257,bus,1,4783.2,2,boarding_links,0.008829427940207201,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94278700000001 37.285728, -79.942687 37.285828)",t,Valley Metro Roanoke,-1.0,4783.2.5695909:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101598,1500257,1000150,bus,1,4783.2,2,boarding_links,0.008829427940207201,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94278700000001 37.285728, -79.942687 37.285828)",t,Valley Metro Roanoke,-1.0,4783.2.5695909:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101599,1000266,1500258,bus,1,4783.2,2,boarding_links,0.008828459680946234,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.956028 37.307013, -79.955928 37.307113)",t,Valley Metro Roanoke,-1.0,4783.2.5696037:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101600,1500258,1000266,bus,1,4783.2,2,boarding_links,0.008828459680946234,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.956028 37.307013, -79.955928 37.307113)",t,Valley Metro Roanoke,-1.0,4783.2.5696037:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101601,1000303,1500259,bus,1,4783.2,2,boarding_links,0.0088297918741471,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941675 37.277725999999994, -79.941575 37.277826)",t,Valley Metro Roanoke,-1.0,4783.2.5696074:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101602,1500259,1000303,bus,1,4783.2,2,boarding_links,0.0088297918741471,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941675 37.277725999999994, -79.941575 37.277826)",t,Valley Metro Roanoke,-1.0,4783.2.5696074:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101603,1000304,1500260,bus,1,4783.2,2,boarding_links,0.008829933306480763,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.943383 37.274615999999995, -79.943283 37.274716)",t,Valley Metro Roanoke,-1.0,4783.2.5696075:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101604,1500260,1000304,bus,1,4783.2,2,boarding_links,0.008829933306480763,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.943383 37.274615999999995, -79.943283 37.274716)",t,Valley Metro Roanoke,-1.0,4783.2.5696075:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101605,1000305,1500261,bus,1,4783.2,2,boarding_links,0.00882970082648162,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.941384 37.279728, -79.941284 37.279828)",t,Valley Metro Roanoke,-1.0,4783.2.5696076:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101606,1500261,1000305,bus,1,4783.2,2,boarding_links,0.00882970082648162,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.941384 37.279728, -79.941284 37.279828)",t,Valley Metro Roanoke,-1.0,4783.2.5696076:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101607,1000306,1500262,bus,1,4783.2,2,boarding_links,0.00882983412262234,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.94173 37.276796999999995, -79.94163 37.276897)",t,Valley Metro Roanoke,-1.0,4783.2.5696077:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101608,1500262,1000306,bus,1,4783.2,2,boarding_links,0.00882983412262234,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.94173 37.276796999999995, -79.94163 37.276897)",t,Valley Metro Roanoke,-1.0,4783.2.5696077:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101609,1000333,1500263,bus,1,4783.2,2,boarding_links,0.0088282797791105,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.960279 37.310967, -79.960179 37.311067)",t,Valley Metro Roanoke,-1.0,4783.2.5696114:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101610,1500263,1000333,bus,1,4783.2,2,boarding_links,0.0088282797791105,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.960279 37.310967, -79.960179 37.311067)",t,Valley Metro Roanoke,-1.0,4783.2.5696114:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101611,1000334,1500264,bus,1,4783.2,2,boarding_links,0.008828216396929605,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.961933 37.31236, -79.961833 37.31246)",t,Valley Metro Roanoke,-1.0,4783.2.5696115:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101612,1500264,1000334,bus,1,4783.2,2,boarding_links,0.008828216396929605,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.961933 37.31236, -79.961833 37.31246)",t,Valley Metro Roanoke,-1.0,4783.2.5696115:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101613,1000335,1500265,bus,1,4783.2,2,boarding_links,0.008828387703272211,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.957538 37.308595, -79.957438 37.308695)",t,Valley Metro Roanoke,-1.0,4783.2.5696116:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101614,1500265,1000335,bus,1,4783.2,2,boarding_links,0.008828387703272211,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.957538 37.308595, -79.957438 37.308695)",t,Valley Metro Roanoke,-1.0,4783.2.5696116:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101615,1000341,1500266,bus,1,4783.2,2,boarding_links,0.008828935046262218,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.947023 37.296564, -79.946923 37.296664)",t,Valley Metro Roanoke,-1.0,4783.2.5696122:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101616,1500266,1000341,bus,1,4783.2,2,boarding_links,0.008828935046262218,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.947023 37.296564, -79.946923 37.296664)",t,Valley Metro Roanoke,-1.0,4783.2.5696122:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101617,1000342,1500267,bus,1,4783.2,2,boarding_links,0.008828860441188672,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.949484 37.298204, -79.949384 37.298304)",t,Valley Metro Roanoke,-1.0,4783.2.5696123:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101618,1500267,1000342,bus,1,4783.2,2,boarding_links,0.008828860441188672,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.949484 37.298204, -79.949384 37.298304)",t,Valley Metro Roanoke,-1.0,4783.2.5696123:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101619,1000343,1500268,bus,1,4783.2,2,boarding_links,0.00882874671046541,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.953311 37.300703999999996, -79.953211 37.300804)",t,Valley Metro Roanoke,-1.0,4783.2.5696124:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101620,1500268,1000343,bus,1,4783.2,2,boarding_links,0.00882874671046541,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.953311 37.300703999999996, -79.953211 37.300804)",t,Valley Metro Roanoke,-1.0,4783.2.5696124:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101621,1000344,1500269,bus,1,4783.2,2,boarding_links,0.008828645714063518,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.95609900000001 37.302924, -79.955999 37.303024)",t,Valley Metro Roanoke,-1.0,4783.2.5696125:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101622,1500269,1000344,bus,1,4783.2,2,boarding_links,0.008828645714063518,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.95609900000001 37.302924, -79.955999 37.303024)",t,Valley Metro Roanoke,-1.0,4783.2.5696125:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101623,1000345,1500270,bus,1,4783.2,2,boarding_links,0.008828807352209618,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.951179 37.299370999999994, -79.951079 37.299471)",t,Valley Metro Roanoke,-1.0,4783.2.5696126:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101624,1500270,1000345,bus,1,4783.2,2,boarding_links,0.008828807352209618,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.951179 37.299370999999994, -79.951079 37.299471)",t,Valley Metro Roanoke,-1.0,4783.2.5696126:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101625,1000376,1500271,bus,1,4783.2,2,boarding_links,0.008828129033856214,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.96237500000001 37.31428, -79.962275 37.31438)",t,Valley Metro Roanoke,-1.0,4783.2.5696160:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101626,1500271,1000376,bus,1,4783.2,2,boarding_links,0.008828129033856214,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.96237500000001 37.31428, -79.962275 37.31438)",t,Valley Metro Roanoke,-1.0,4783.2.5696160:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101627,1000379,1500272,bus,1,4783.2,2,boarding_links,0.008828531065487668,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.98016700000001 37.305443999999994, -79.980067 37.305544)",t,Valley Metro Roanoke,-1.0,4783.2.5696164:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101628,1500272,1000379,bus,1,4783.2,2,boarding_links,0.008828531065487668,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.98016700000001 37.305443999999994, -79.980067 37.305544)",t,Valley Metro Roanoke,-1.0,4783.2.5696164:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
101629,1000399,1500273,bus,1,4783.2,2,boarding_links,0.00882854175710264,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.958494 37.305209, -79.958394 37.305309)",t,Valley Metro Roanoke,-1.0,4783.2.5696184:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30,,,
