link_id,AAWDT,mpo_vol_am,mpo_vol_md,mpo_vol_pm,mpo_vol_nt,mpo_vol_total
4989,0,1623,2778,2372,1160,7933
4990,5650,1451,2698,2366,1151,7666
4992,0,1210,6456,2626,2878,13170
4993,0,838,1327,1151,442,3758
4994,0,922,1675,1526,690,4813
4995,0,90,138,97,34,359
4996,0,118,161,144,48,471
4997,0,114,287,331,113,845
4998,0,181,424,444,159,1208
4999,0,229,342,312,128,1011
5000,14411,3652,5016,1483,2667,12818
5002,0,2960,12292,5158,5609,26019
5003,5650,1623,2778,2372,1160,7933
5004,0,1451,2698,2366,1151,7666
5005,0,654,1118,924,357,3053
5006,5242,527,1280,1287,419,3513
5007,0,6588,14179,10999,6231,37997
5008,0,157,325,269,147,898
5009,0,181,424,444,159,1208
5010,0,213,301,219,91,824
5011,0,96,207,193,80,576
5012,0,2242,3698,3172,1909,11021
5013,0,1991,3613,2845,1912,10361
5014,0,1671,3404,2878,1136,9089
5015,0,1716,3486,2986,1183,9371
5016,0,1502,2820,2427,1349,8098
5017,0,1571,2606,2165,1148,7490
5018,0,6744,12513,9266,5371,33894
5019,0,1527,1721,1081,728,5057
5020,0,1926,3209,2338,1337,8810
5021,0,1962,3077,2012,1312,8363
5022,0,1280,2221,1981,1031,6513
5023,0,958,6304,2202,2783,12247
5024,0,1671,3404,2878,1136,9089
5025,0,1716,3486,2986,1183,9371
5026,0,1623,2778,2372,1160,7933
5027,0,1451,2698,2366,1151,7666
5028,0,1770,2867,1944,1231,7812
5029,0,1217,2129,1868,944,6158
5030,0,1023,2746,2442,1005,7216
5031,0,577,1215,1070,324,3186
5032,0,939,1921,1860,656,5376
5033,0,1059,1750,1370,653,4832
5034,0,1755,2854,2218,1266,8093
5035,0,3512,4764,1044,2600,11920
5036,0,133,290,263,112,798
5037,0,1623,2778,2372,1160,7933
5038,0,1530,2850,2470,1206,8056
5039,0,752,1627,1422,633,4434
5040,0,1059,1750,1370,653,4832
5041,0,752,1627,1422,633,4434
5042,0,1059,1750,1370,653,4832
5043,4339,447,919,812,368,2546
5044,0,309,527,409,210,1455
5045,0,752,1627,1422,633,4434
5046,0,1059,1750,1370,653,4832
5047,0,838,1327,1151,442,3758
5048,4246,922,1675,1526,690,4813
5049,0,230,293,215,132,870
5050,0,418,358,245,114,1135
5051,0,752,1627,1422,633,4434
5052,0,1082,2018,1759,847,5706
5053,0,1671,3404,2878,1136,9089
5054,0,1635,3187,2690,1095,8607
5055,0,82,299,296,88,765
5056,0,1168,1884,1513,730,5295
5057,0,1082,2018,1759,847,5706
5058,0,1287,2132,1741,791,5951
5059,8828,849,1654,1273,624,4400
5060,0,208,300,241,83,832
5061,0,114,287,331,113,845
5062,0,1076,2252,2058,730,6116
5063,0,1168,1884,1513,730,5295
5064,0,1003,1586,1338,746,4673
5065,0,1284,2504,2005,715,6508
5066,0,902,1472,1256,652,4282
5067,0,1003,1586,1338,746,4673
5068,0,958,6304,2202,2783,12247
5069,0,240,475,435,210,1360
5070,0,296,532,422,78,1328
5071,0,1493,3074,2638,1031,8236
5072,0,1635,3187,2690,1095,8607
5073,0,36,73,62,24,195
5074,0,902,1472,1256,652,4282
5075,0,1910,3434,2906,1581,9831
5076,0,1025,1473,1201,559,4258
5077,0,185,219,222,106,732
5078,0,163,344,368,142,1017
5079,0,3512,4764,1044,2600,11920
5080,0,374,395,270,163,1202
5081,0,1713,2585,2114,1095,7507
5082,0,1826,3487,3041,1620,9974
5083,0,1136,1984,1401,783,5304
5084,0,1217,2129,1868,944,6158
5086,0,1210,6456,2626,2878,13170
5087,0,658,1142,989,438,3227
5088,0,447,919,812,368,2546
5089,0,582,993,798,381,2754
5090,0,6588,14179,10999,6231,37997
5091,0,3652,5016,1483,2667,12818
5093,5242,654,1118,924,357,3053
5094,0,527,1280,1287,419,3513
5095,0,1658,2917,2518,1219,8312
5096,0,1402,2645,2367,1153,7567
5097,0,483,720,497,333,2033
5098,0,1870,2619,2046,1089,7624
5099,0,1826,3487,3041,1620,9974
5100,0,32,53,43,11,139
5101,0,18,35,31,12,96
5102,0,183,469,447,183,1282
5103,0,213,301,219,91,824
5104,0,6744,12513,9266,5371,33894
5105,0,1493,3074,2638,1031,8236
5106,0,1635,3187,2690,1095,8607
5107,8828,1287,2132,1741,791,5951
5108,0,849,1654,1273,624,4400
5109,0,1502,2820,2427,1349,8098
5110,0,1870,2619,2046,1089,7624
5111,0,345,740,646,340,2071
5112,2705,234,850,802,245,2131
5113,0,92,630,186,265,1173
5114,0,332,497,100,272,1201
5115,0,1770,2894,2422,1252,8338
5116,0,1402,2645,2367,1153,7567
5117,0,183,469,447,183,1282
5118,0,213,301,219,91,824
5119,0,6,59,17,23,105
5120,0,10,20,13,7,50
5121,0,44,59,20,31,154
5122,0,1287,2132,1741,791,5951
5123,0,552,1001,808,353,2714
5124,0,321,701,509,289,1820
5125,4246,838,1327,1151,442,3758
5126,0,922,1675,1526,690,4813
5127,0,1770,2894,2422,1252,8338
5128,0,1402,2645,2367,1153,7567
5129,0,185,219,222,106,732
5130,0,163,344,368,142,1017
5131,0,486,802,639,186,2113
5132,0,345,740,646,340,2071
5133,0,1588,2336,1663,724,6311
5134,0,0,0,0,0,0
5135,0,1493,3074,2638,1031,8236
5136,0,1635,3187,2690,1095,8607
5137,0,0,0,0,0,0
5138,0,1023,2746,2442,1005,7216
5139,0,1770,2894,2422,1252,8338
5140,0,1402,2645,2367,1153,7567
5141,0,1201,2438,2109,731,6479
5142,0,1284,2504,2005,715,6508
5143,0,11,18,14,8,51
5144,0,10,20,13,7,50
5145,0,1201,2438,2109,731,6479
5146,0,1284,2504,2005,715,6508
5147,0,240,475,435,210,1360
5148,0,486,802,639,186,2113
5149,0,325,611,526,279,1741
5150,0,1380,2550,2212,909,7051
5151,5732,1755,2854,2218,1266,8093
5152,0,1122,2190,1899,954,6165
5153,0,1025,1473,1201,559,4258
5154,0,654,1118,924,357,3053
5155,0,527,1280,1287,419,3513
5156,0,864,1453,1219,552,4088
5157,0,552,1001,808,353,2714
5158,0,1770,2894,2422,1252,8338
5159,0,1402,2645,2367,1153,7567
5160,0,409,616,531,256,1812
5161,0,325,611,526,279,1741
5162,0,1493,3074,2638,1031,8236
5163,0,1635,3187,2690,1095,8607
5164,0,16,78,29,30,153
5165,0,44,59,20,31,154
5166,0,764,1337,1181,529,3811
5167,0,838,1327,1151,442,3758
5168,0,701,1309,1150,547,3707
5169,0,301,736,736,211,1984
5170,0,185,219,222,106,732
5171,0,380,706,647,221,1954
5172,0,183,469,447,183,1282
5173,0,409,616,531,256,1812
5174,0,125,274,236,103,738
5175,0,157,231,160,80,628
5176,0,32,53,43,11,139
5177,0,18,35,31,12,96
5178,0,799,1305,1159,447,3710
5179,0,701,1309,1150,547,3707
5180,0,189,255,203,139,786
5181,0,125,274,236,103,738
5182,0,5763,10935,3833,5544,26075
5183,0,1770,2894,2422,1252,8338
5184,0,1402,2645,2367,1153,7567
5185,0,1210,6456,2626,2878,13170
5186,0,318,697,684,204,1903
5187,0,380,706,647,221,1954
5188,0,189,255,203,139,786
5189,0,125,274,236,103,738
5190,0,3652,5016,1483,2667,12818
5191,0,2960,12292,5158,5609,26019
5192,0,1136,1984,1401,783,5304
5193,0,1217,2129,1868,944,6158
5194,0,1493,3074,2638,1031,8236
5195,0,1635,3187,2690,1095,8607
5196,0,0,0,0,0,0
5197,0,864,1453,1219,552,4088
5198,0,552,1001,808,353,2714
5199,0,189,255,203,139,786
5200,0,125,274,236,103,738
5201,0,195,491,485,207,1378
5202,0,1770,2894,2422,1252,8338
5203,0,1381,2489,2158,1070,7098
5204,0,0,0,0,0,0
5205,0,1493,3074,2638,1031,8236
5206,0,1635,3187,2690,1095,8607
5207,0,654,1118,924,357,3053
5208,0,527,1280,1287,419,3513
5209,0,799,1305,1159,447,3710
5210,0,701,1309,1150,547,3707
5212,0,189,255,203,139,786
5213,0,34,139,138,55,366
5277,0,92,135,107,48,382
5215,0,2150,3532,3038,1855,10575
5216,0,1991,3613,2845,1912,10361
5217,0,16,78,29,30,153
5218,0,44,59,20,31,154
5219,0,487,909,874,332,2602
5220,0,1493,3074,2638,1031,8236
5221,0,1756,3379,2827,1164,9126
5222,6248,2325,3060,2220,1380,8985
5223,0,1041,2742,2552,1192,7527
5224,6248,1041,2742,2552,1192,7527
5225,0,2325,3060,2220,1380,8985
5226,0,1041,2742,2552,1192,7527
5227,0,2325,3060,2220,1380,8985
5228,0,864,1453,1219,552,4088
5229,0,552,1001,808,353,2714
5230,0,32,53,43,11,139
5231,0,18,35,31,12,96
5232,0,716,2115,1973,928,5732
5233,0,864,1453,1219,552,4088
5234,0,549,984,795,346,2674
5235,0,2325,3060,2220,1380,8985
5236,0,1577,3551,3180,1473,9781
5237,0,1602,2715,2339,1213,7869
5238,0,1194,2101,1830,921,6046
4417,0,209,433,366,164,1172
5008,0,216,353,287,140,996
5241,0,133,164,114,90,501
5242,0,241,612,504,227,1584
5243,0,799,1305,1159,447,3710
5244,0,701,1309,1150,547,3707
5245,0,1041,2742,2552,1192,7527
5246,0,2325,3060,2220,1380,8985
5247,0,1041,2742,2552,1192,7527
5248,0,2325,3060,2220,1380,8985
5249,0,6744,12513,9266,5371,33894
5250,0,1813,2204,1467,869,6353
5251,0,741,2185,2147,1000,6073
5252,0,5872,12064,9026,5304,32266
5253,0,2313,2885,2053,1315,8566
5254,0,246,315,213,94,868
5255,0,741,2185,2147,1000,6073
5256,0,1567,1889,1254,776,5486
5257,0,520,868,763,514,2665
5258,0,1041,2742,2552,1192,7527
5259,0,1813,2204,1467,869,6353
5260,0,350,517,392,230,1489
5261,0,241,612,504,227,1584
5262,0,628,1854,1757,853,5092
5263,0,1567,1889,1254,776,5486
5264,0,149,423,426,113,1111
5265,0,157,231,160,80,628
5266,0,2150,3532,3038,1855,10575
5267,0,393,586,439,251,1669
5268,9707,2163,4111,3261,2101,11636
5269,0,178,330,240,105,853
5270,0,82,299,296,88,765
5271,0,628,1854,1757,853,5092
5272,0,1567,1889,1254,776,5486
5273,0,1580,3200,2812,1111,8703
5274,8958,1756,3379,2827,1164,9126
5275,0,350,517,392,230,1489
5276,0,275,728,616,252,1871
5277,0,0,0,0,0,0
5277,0,45,72,50,22,189
5278,0,628,1854,1757,853,5092
5279,0,1567,1889,1254,776,5486
5280,0,129,286,276,111,802
5281,0,1228,2209,1925,934,6296
5282,0,1065,1815,1555,811,5246
5283,5732,1380,2550,2212,909,7051
5284,0,628,1854,1757,853,5092
5285,0,1400,2046,1625,902,5973
5286,0,1210,6456,2626,2878,13170
5288,0,318,697,684,204,1903
5289,0,654,1118,924,357,3053
5290,0,410,913,946,360,2629
5291,0,16,78,29,30,153
5292,0,44,59,20,31,154
5293,0,1270,2174,1748,812,6004
5294,0,1297,1640,1100,454,4491
5295,0,1106,1435,1182,826,4549
5296,0,275,728,616,252,1871
5297,0,393,586,439,251,1669
5298,0,5763,10935,3833,5544,26075
5299,0,1588,2336,1663,724,6311
5300,0,0,0,0,0,0
5301,0,16,78,29,30,153
5302,0,44,59,20,31,154
5303,0,0,0,0,0,0
5304,0,1023,2746,2442,1005,7216
5305,0,958,6304,2202,2783,12247
5306,0,0,0,0,0,0
5307,0,1297,1640,1100,454,4491
5308,0,383,1422,1628,586,4019
5309,0,0,0,0,0,0
5310,0,1297,1640,1100,454,4491
5311,8574,1297,1640,1100,454,4491
5312,0,9,15,12,4,40
5313,0,32,53,43,11,139
5314,0,23,49,45,19,136
5315,0,0,0,0,0,0
5316,0,3512,4764,1044,2600,11920
5317,8958,1580,3200,2812,1111,8703
5318,0,1756,3379,2827,1164,9126
5319,0,1042,972,638,338,2990
5320,0,1122,2190,1899,954,6165
5321,0,898,1900,1875,788,5461
5322,0,3652,5016,1483,2667,12818
5323,0,16,78,29,30,153
5324,0,44,59,20,31,154
5325,0,0,0,0,0,0
5326,0,1210,6456,2626,2878,13170
5327,0,799,1305,1159,447,3710
5328,0,701,1309,1150,547,3707
5329,0,498,176,68,170,912
5330,0,1201,2438,2109,731,6479
5331,0,1396,2652,2171,925,7144
5332,0,1053,1933,1696,839,5521
5333,0,1065,1815,1555,811,5246
5334,0,2960,12292,5158,5609,26019
5335,0,3652,5016,1483,2667,12818
5336,0,0,0,0,0,0
5337,0,5763,10935,3833,5544,26075
5338,0,1580,3200,2812,1111,8703
5339,0,1756,3379,2827,1164,9126
5340,0,2960,12292,5158,5609,26019
5341,0,1053,1933,1696,839,5521
5342,0,1065,1815,1555,811,5246
5343,0,475,742,620,281,2118
5344,0,410,913,946,360,2629
5345,0,97,289,112,140,638
5346,0,76,250,102,120,548
5347,0,380,356,204,109,1049
5348,0,230,254,171,78,733
5349,0,383,1422,1628,586,4019
5350,0,981,1520,1160,450,4111
5351,0,149,423,426,113,1111
5352,0,157,231,160,80,628
5353,0,706,1314,1150,414,3584
5354,0,1106,1435,1182,826,4549
5355,0,41,67,55,15,178
5356,0,23,49,45,19,136
5357,0,1588,2336,1663,724,6311
5359,0,97,289,112,140,638
5360,0,76,250,102,120,548
5361,0,1023,2746,2442,1005,7216
5362,0,475,742,620,281,2118
5363,0,410,913,946,360,2629
5364,0,799,1305,1159,447,3710
5365,0,1024,1502,1133,521,4180
5366,0,730,1722,1721,748,4921
5367,0,0,0,0,0,0
5368,0,1580,3200,2812,1111,8703
5369,0,1756,3379,2827,1164,9126
5370,0,16,78,29,30,153
5371,0,44,59,20,31,154
5372,0,0,0,0,0,0
5373,0,1210,6456,2626,2878,13170
5374,0,1772,2591,1946,1053,7362
5375,0,1723,3334,2934,1167,9158
5376,0,1047,2477,2420,878,6822
5377,0,685,935,665,315,2600
5011,0,203,375,304,160,1042
5378,0,449,990,968,413,2820
5379,0,1099,1681,1273,856,4909
5380,0,1699,2614,2177,901,7391
5381,0,2138,3968,3254,1189,10549
5382,0,744,1899,1807,644,5094
5383,0,491,1067,920,333,2811
5384,0,3652,5016,1483,2667,12818
5385,0,0,0,0,0,0
5386,0,1569,2372,1823,770,6534
5387,0,1047,2477,2420,878,6822
5388,0,322,395,279,113,1109
5389,0,1228,2166,1953,708,6055
5390,0,423,1507,1531,532,3993
5391,2705,68,134,76,70,348
5392,0,234,850,802,245,2131
5393,0,1108,1764,1504,528,4904
5394,0,423,1507,1531,532,3993
5395,0,614,1420,1527,564,4125
5396,3864,1024,1502,1133,521,4180
5397,0,1,279,231,0,511
5398,0,1108,1764,1504,528,4904
5399,0,423,1229,1300,531,3483
5400,0,333,965,946,416,2660
5401,0,714,991,690,328,2723
5402,9707,2440,3888,3278,2044,11650
5403,0,2163,4111,3261,2101,11636
5404,0,1107,1423,1057,527,4114
5405,0,423,1229,1300,531,3483
5406,0,1580,3200,2812,1111,8703
5407,0,1756,3379,2827,1164,9126
5408,0,160,257,186,113,716
5409,0,41,67,55,15,178
5410,0,105,313,158,83,659
5411,0,1102,1734,1326,773,4935
5412,0,449,990,968,413,2820
5413,0,505,1271,1315,483,3574
5414,0,1107,1423,1057,527,4114
5415,0,716,1644,1457,514,4331
5416,0,68,134,76,70,348
5417,0,234,850,802,245,2131
5418,0,958,6304,2202,2783,12247
5419,0,0,0,0,0,0
5420,0,1239,1800,1337,603,4979
5421,0,730,1722,1721,748,4921
5422,0,333,965,946,416,2660
5423,0,714,991,690,328,2723
5424,0,579,1238,1157,515,3489
5425,0,1099,1681,1273,856,4909
5426,0,1136,1984,1401,783,5304
5427,0,1217,2129,1868,944,6158
5428,0,0,0,0,0,0
5429,0,3512,4764,1044,2600,11920
5430,0,1239,1800,1337,603,4979
5431,0,730,1722,1721,748,4921
5432,0,1239,1800,1337,603,4979
5433,0,730,1722,1721,748,4921
5434,3864,614,1420,1527,564,4125
5435,0,1024,1502,1133,521,4180
5436,0,714,991,690,328,2723
5437,0,333,965,946,416,2660
5438,0,824,767,565,320,2476
5439,0,706,1314,1150,414,3584
5440,0,1061,1821,1695,982,5559
5441,0,621,1096,1013,667,3397
5442,0,685,935,665,315,2600
5443,0,16,78,29,30,153
5444,0,44,59,20,31,154
5445,0,614,1420,1527,564,4125
5446,0,641,923,680,314,2558
5447,0,383,579,453,207,1622
5448,0,1102,1734,1326,773,4935
5449,0,449,990,968,413,2820
5450,0,714,991,690,328,2723
5451,0,333,965,946,416,2660
5287,0,77,118,144,37,376
5452,0,475,742,620,281,2118
5453,0,333,797,805,324,2259
5454,0,0,0,0,0,0
5455,0,1210,6456,2626,2878,13170
5456,0,149,423,426,113,1111
5457,0,157,231,160,80,628
5458,0,579,1238,1157,515,3489
5459,2835,1099,1681,1273,856,4909
5460,0,1588,2336,1663,724,6311
5461,0,0,0,0,0,0
5462,0,1580,3200,2812,1111,8703
5463,0,1934,3620,3061,1282,9897
5464,0,286,500,462,229,1477
5465,0,456,886,841,384,2567
5466,0,333,965,946,416,2660
5467,0,1239,1800,1337,603,4979
5468,0,1053,1933,1696,839,5521
5469,0,1065,1815,1555,811,5246
5470,0,0,0,0,0,0
5471,0,1023,2746,2442,1005,7216
5472,0,3652,5016,1483,2667,12818
5473,0,0,0,0,0,0
5474,0,714,991,690,328,2723
5475,0,333,965,946,416,2660
5476,0,614,1420,1527,564,4125
5477,0,648,938,698,320,2604
5478,0,13,15,12,5,45
5479,0,304,255,176,109,844
5480,0,1569,2372,1823,770,6534
5481,0,743,2222,2244,768,5977
5482,0,16,78,29,30,153
5483,0,44,59,20,31,154
5484,0,149,423,426,113,1111
5485,0,157,231,160,80,628
5486,0,1239,1800,1337,603,4979
5487,0,730,1722,1721,748,4921
5488,0,1102,1734,1326,773,4935
5489,0,449,990,968,413,2820
5490,0,24,49,44,15,132
5491,0,178,330,240,105,853
5492,0,105,342,334,105,886
5493,0,0,0,0,0,0
5494,0,1210,6456,2626,2878,13170
5495,0,707,1416,1399,607,4129
5496,0,1136,1984,1401,783,5304
5497,0,1527,2520,2137,1065,7249
5498,0,407,970,1014,394,2785
5499,0,648,938,698,320,2604
5500,0,227,480,543,181,1431
5501,0,395,594,465,212,1666
5502,0,187,296,214,117,814
5503,0,105,313,158,83,659
5505,0,3652,5016,1483,2667,12818
5506,0,0,0,0,0,0
5507,0,1102,1734,1326,773,4935
5508,0,449,990,968,413,2820
5509,0,371,546,449,222,1588
5510,2835,579,1238,1157,515,3489
5511,0,1279,2090,1640,999,6008
5512,0,1715,3381,2996,1235,9327
5513,0,1934,3620,3061,1282,9897
5514,0,1488,2105,1460,641,5694
5515,0,630,1936,1721,539,4826
5516,0,382,830,1023,396,2631
5517,0,0,0,0,0,0
5518,0,1210,6456,2626,2878,13170
5519,0,407,970,1014,394,2785
5520,0,648,938,698,320,2604
5521,0,92,630,186,265,1173
5522,0,332,497,100,272,1201
5523,0,3652,5016,1483,2667,12818
5524,0,0,0,0,0,0
5525,0,333,965,946,416,2660
5526,0,714,991,690,328,2723
5527,0,363,1007,1057,425,2852
5528,0,714,991,690,328,2723
5529,0,164,300,246,103,813
5530,0,1588,2336,1663,724,6311
5531,0,227,480,543,181,1431
5532,0,395,594,465,212,1666
5533,0,506,585,374,162,1627
5534,0,1,4,3,1,9
5535,0,925,1589,1369,543,4426
5536,0,503,1607,1547,540,4197
5537,0,173,204,133,63,573
5538,0,1187,1661,1298,555,4701
5539,0,1108,1972,1844,1062,5986
5540,0,406,701,572,300,1979
5541,0,1238,2341,1842,973,6394
5542,0,1555,2492,2103,1097,7247
5543,0,1074,1371,927,390,3762
5544,0,621,1096,1013,667,3397
5545,0,454,1147,1048,489,3138
5547,0,725,1394,1101,267,3487
5548,0,491,1067,920,333,2811
5549,0,243,539,489,248,1519
5550,0,1102,1734,1326,773,4935
5551,0,462,931,859,369,2621
5552,0,958,6304,2202,2783,12247
5553,0,0,0,0,0,0
5554,0,958,6304,2202,2783,12247
5555,0,0,0,0,0,0
5556,0,447,728,566,257,1998
5557,0,407,970,1014,394,2785
5558,0,950,1609,1178,598,4335
5559,0,1053,1933,1696,839,5521
5560,0,1715,3381,2996,1235,9327
5561,0,1516,2882,2378,954,7730
5562,0,537,522,377,240,1676
5563,0,1181,1970,1499,542,5192
5564,0,639,2238,2142,683,5702
5565,0,714,991,690,328,2723
5566,0,333,965,946,416,2660
5567,0,227,480,543,181,1431
5568,0,395,594,465,212,1666
5569,0,0,0,0,0,0
5570,0,3512,4764,1044,2600,11920
5571,0,958,6304,2202,2783,12247
5572,0,850,1617,1447,671,4585
5573,0,1279,2090,1640,999,6008
5574,0,16,78,29,30,153
5575,0,44,59,20,31,154
5576,0,0,0,0,0,0
5577,0,3512,4764,1044,2600,11920
5578,0,149,423,426,113,1111
5579,0,576,679,462,265,1982
5580,0,233,407,597,283,1520
5581,0,187,296,214,117,814
5582,0,105,313,158,83,659
5583,0,3512,4764,1044,2600,11920
5584,0,258,229,141,77,705
5585,0,834,1667,1551,641,4693
5586,7518,894,1683,1321,645,4543
5587,0,1257,2296,1880,994,6427
5588,0,1555,2492,2103,1097,7247
5589,0,328,560,513,223,1624
5590,0,286,500,462,229,1477
5591,0,6564,12296,8836,5360,33056
5819,0,160,238,183,92,673
5592,0,203,379,284,120,986
5593,0,177,499,446,173,1295
5594,0,16,78,29,30,153
5595,0,44,59,20,31,154
5596,0,455,705,585,265,2010
5597,0,333,797,805,324,2259
5598,0,418,448,302,185,1353
5599,0,233,407,597,283,1520
5600,0,1285,2761,2454,934,7434
5601,0,1516,2882,2378,954,7730
5602,0,6390,14489,10249,6347,37475
5603,0,1257,2296,1880,994,6427
5604,4636,1555,2492,2103,1097,7247
5605,0,418,448,302,185,1353
5606,0,233,407,597,283,1520
5607,0,418,448,302,185,1353
5608,4417,170,296,504,254,1224
9017,0,63,111,93,29,296
5610,7518,978,1733,1533,655,4899
5611,0,894,1683,1321,645,4543
5612,0,1177,2818,2443,1117,7555
5613,0,1704,2680,2020,991,7395
5614,0,150,291,290,114,845
5615,0,164,300,246,103,813
5616,0,1704,2680,2020,991,7395
5617,0,1306,2773,2236,1273,7588
5618,0,485,1136,1002,306,2929
5619,0,1285,2761,2454,934,7434
5620,0,204,371,317,195,1087
5621,0,1406,2730,2233,841,7210
5622,0,875,1494,1210,643,4222
5623,0,462,931,859,369,2621
5624,0,6658,13228,9997,5890,35773
5625,4417,398,399,255,168,1220
5626,0,170,296,504,254,1224
5627,0,978,1733,1533,655,4899
5628,0,431,749,604,317,2101
5629,0,471,941,730,330,2472
5630,0,1563,2242,1604,644,6053
5631,0,639,2238,2142,683,5702
5632,0,85,96,64,34,279
5633,0,74,71,45,23,213
5634,0,1177,2818,2443,1117,7555
5635,0,1555,2532,1929,941,6957
5637,0,398,399,255,168,1220
5638,0,170,296,504,254,1224
5639,0,6658,13228,9997,5890,35773
5640,0,850,1617,1447,671,4585
5641,0,1279,2090,1640,999,6008
5642,0,398,399,255,168,1220
5643,0,329,728,898,425,2380
9017,0,267,351,257,133,1008
5644,0,16,78,29,30,153
5645,0,44,59,20,31,154
5646,0,665,750,513,301,2229
5647,0,206,536,588,210,1540
5648,0,3312,6058,4913,3187,17470
5649,0,2440,3888,3278,2044,11650
5650,0,850,1617,1447,671,4585
5651,0,1691,2505,1854,1171,7221
5652,0,150,291,290,114,845
5653,0,164,300,246,103,813
5654,0,1135,2663,2277,1048,7123
5655,0,1555,2532,1929,941,6957
5656,0,67,127,98,58,350
5657,0,1588,2336,1663,724,6311
5658,0,10,39,21,14,84
5659,0,6744,12513,9266,5371,33894
5660,0,45,95,82,44,266
5661,0,988,2690,2381,976,7035
5662,0,703,525,325,196,1749
5663,0,1135,2663,2277,1048,7123
5664,0,1693,3086,2731,1204,8714
5665,0,3512,4764,1044,2600,11920
5666,0,187,296,214,117,814
5667,4636,1257,2296,1880,994,6427
5668,0,1383,2225,1914,989,6511
5669,0,1357,1858,1425,616,5256
5670,0,1838,3188,2602,1244,8872
5671,0,967,1811,1464,461,4703
5672,0,1547,2826,2747,1647,8767
5673,0,227,480,543,181,1431
5674,0,395,594,465,212,1666
5675,0,903,1985,1778,653,5319
5676,0,967,1811,1464,461,4703
5677,0,903,1985,1778,653,5319
5678,0,967,1811,1464,461,4703
5679,0,143,154,104,50,451
5680,0,903,1985,1778,653,5319
5681,0,1013,2002,1686,532,5233
5682,0,202,473,480,222,1377
5683,0,16,78,29,30,153
5684,0,328,427,336,139,1230
5685,0,958,6304,2202,2783,12247
5686,0,80,108,70,28,286
5687,0,30,104,102,45,281
5688,0,30,104,102,45,281
5689,0,80,108,70,28,286
5690,0,3496,5385,4351,2677,15909
5691,0,2005,2640,1885,1049,7579
5692,0,1547,2826,2747,1647,8767
5693,0,1,4,2,1,8
5694,0,30,104,102,45,281
5695,0,82,112,73,29,296
5696,0,1057,1543,1195,481,4276
5697,0,1046,2139,1882,703,5770
5698,0,80,108,70,28,286
5699,0,481,1773,1693,325,4272
5700,0,1060,1301,924,646,3931
5701,0,689,1224,881,467,3261
5702,0,276,984,1051,440,2751
5703,0,567,666,435,204,1872
5704,0,31,108,105,46,290
5705,0,257,768,747,316,2088
5706,0,241,505,394,187,1327
5707,0,204,371,317,195,1087
5708,0,725,1394,1101,267,3487
5709,0,678,1102,1015,741,3536
5710,0,595,767,535,249,2146
5711,0,814,1784,1490,624,4712
5712,0,3512,4764,1044,2600,11920
5713,0,68,134,76,70,348
5714,0,234,850,802,245,2131
5715,0,1563,2242,1604,644,6053
5716,3747,639,2238,2142,683,5702
5717,0,1782,3394,2951,2123,10250
5718,0,1530,2664,1961,1064,7219
5719,0,875,1494,1210,643,4222
5720,0,462,931,859,369,2621
5721,0,227,480,543,181,1431
5722,0,395,594,465,212,1666
5723,0,958,6304,2202,2783,12247
5724,0,0,0,0,0,0
5725,0,1166,2012,1747,921,5846
5726,0,1383,2225,1914,989,6511
5727,0,0,0,0,0,0
5728,0,3512,4764,1044,2600,11920
5729,0,227,480,543,181,1431
5730,0,395,594,465,212,1666
5731,0,1138,2475,2231,830,6674
5732,0,1406,2730,2233,841,7210
5733,0,875,1494,1210,643,4222
5734,0,462,931,859,369,2621
5735,16414,1547,2826,2747,1647,8767
5736,0,2005,2640,1885,1049,7579
5737,0,988,2690,2381,976,7035
5738,0,249,508,454,194,1405
5739,0,1138,2475,2231,830,6674
5740,8015,1174,2260,1809,659,5902
5741,0,97,289,112,140,638
5742,0,76,250,102,120,548
5743,0,328,560,513,223,1624
5744,0,286,500,462,229,1477
5745,0,387,611,435,192,1625
5746,0,875,1494,1210,643,4222
5747,0,428,1021,1014,419,2882
5748,0,0,0,0,0,0
5749,0,1210,6456,2626,2878,13170
5750,0,3652,5016,1483,2667,12818
5751,0,0,0,0,0,0
5752,0,1558,2268,1602,702,6130
5753,0,315,530,389,180,1414
